"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"ATLCP","ATLCP","ATLC","","","8.000000","05/30/2025","6/11/2026","NONE","0.480000","7.63%","24.150000","20.610000","15.11","Creditservices","","9.000000","","","","","","23.210000","2.600000","-0.940000","23.240000","23.040000","-0.140000","0.720000","21.660000","24.500000","17.990000","24.800000","22.780000","50.420000","24.020000","64.700000","54.300000","61.450000","7.441500","91.981500","0.761846","8.000000","16.400000","5.490000","5.775516","-0.451846","1.099084","-0.220711","-0.071455","-0.179496","2.074390","8.183971","90.000000","49.333833","90.000000","70.136012","0.407767","-2.985895","1373.699040","1970.406228","85.914654","68.866712","98.370607","96.079224","63.029672","44.018619","49.255455","94.624680","-0.220711","-0.451846","1.099084","5.775516","5.775516","36.873606","1.099084","83.455536","59.734923","-0.179496","-0.071455","-0.250950","38.809230","33.029412","46.830150","34.799296","45.849409","31.676919","40.628508","67.926206","50.705947","<1B USD"
"ATLCZ","ATLCZ","ATLC","","BB","8.000000","07/01/2025","1/31/2028","1/31/2029","0.580000","9.25%","","","15.11","Creditservices","","41.000000","","","","","","25.210000","","","24.980000","24.970000","0.900000","0.980000","23.400000","25.500000","23.400000","25.500000","24.890000","50.420000","24.020000","64.700000","54.300000","61.450000","7.441500","91.981500","0.761846","8.000000","16.400000","5.490000","5.775516","-0.451846","1.099084","-0.220711","-0.071455","-0.179496","2.074390","8.183971","90.000000","49.333833","90.000000","70.136012","0.407767","-2.985895","1373.699040","1970.406228","85.914654","68.866712","98.370607","96.079224","63.029672","44.018619","49.255455","94.624680","-0.220711","-0.451846","1.099084","5.775516","5.775516","36.873606","1.099084","83.455536","59.734923","-0.179496","-0.071455","-0.250950","38.809230","33.029412","47.766753","34.799296","45.849409","31.676919","40.628508","67.926206","50.705947","<1B USD"
"AUB PRA","AUB-A","AUB","","","8.000000","05/16/2025","9/1/2025","NONE","0.430000","6.88%","26.140000","19.250000","142.37","Regionalbank","","85.000000","","","","","","24.450000","5.200000","-1.690000","24.610000","24.200000","-0.640000","1.010000","22.860000","25.930000","19.210000","25.930000","24.430000","30.550000","22.850000","44.540000","41.890000","37.590000","19.350000","44.540000","4.349404","8.000000","","","0.578811","-0.314100","0.336980","-0.314100","-0.270709","-0.187284","","","56.304910","61.731028","36.958425","61.731028","-6.305526","-3.194855","","","56.516988","86.142460","75.776930","82.419939","52.222138","43.269560","","","-0.314100","-0.314100","0.336980","0.578811","0.578811","12.598018","0.336980","31.449775","61.731028","-0.187284","-0.270709","-0.457993","48.373510","33.029412","51.398583","0.000000","1.000000","0.000000","1.000000","45.438022","50.046367","<1B USD"
"BAC PRE","BAC-E","BAC","FLR","","11.000000","07/25/2025","11/15/2011","NONE","0.310000","4.00%","","","7537.21","Bank","","65.000000","","","","","","22.030000","","","22.850000","23.640000","-3.590000","-6.820000","20.810000","25.500000","19.520000","25.500000","21.940000","44.690000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","336.837915","11.000000","34.690000","19.670000","0.995980","-0.108162","0.351785","-0.070507","-0.038097","-0.028689","0.288268","1.271988","89.678428","80.265416","38.142771","83.654326","1.320530","1.060228","561.099483","468.635996","63.352230","98.654051","76.578161","17.298711","66.554029","58.522725","20.710366","23.267436","-0.070507","-0.108162","0.351785","0.995980","0.995980","14.546757","0.351785","32.460019","81.959871","-0.028689","-0.038097","-0.066787","92.280632","50.500000","80.512592","42.516686","55.795597","43.511082","55.433300","70.983780","63.477446","<1B USD"
"BANC PRF","BANC-F","BANC","NFF","","8.000000","05/19/2025","9/1/2027","NONE","0.490000","7.75%","","","169.33","Regionalbank","","88.000000","","","","","","24.720000","","","24.850000","24.280000","-0.530000","1.800000","23.390000","25.600000","20.940000","25.600000","24.710000","14.390000","11.520000","18.080000","16.360000","15.820000","9.000000","22.090000","2.436659","8.000000","16.530000","8.520000","0.598889","-0.348574","0.249132","-0.204093","-0.120416","-0.090392","-0.129462","0.688967","57.911111","58.628339","29.930556","71.631637","-0.931946","-0.595248","371.052924","341.962787","56.942996","81.818797","70.214162","98.509826","57.856779","52.588354","14.034389","17.248505","-0.204093","-0.348574","0.249132","0.598889","0.598889","12.691807","0.249132","25.455027","65.129988","-0.090392","-0.120416","-0.210808","43.591648","33.029412","50.961220","34.863476","45.932124","34.718206","44.433223","63.438437","58.251973","<1B USD"
"BANFP","BANFP","BANF","","TP","8.000000","06/27/2025","3/21/2009","3/31/2034","0.450000","7.20%","27.530000","27.000000","33.23","Regionalbank","","37.000000","","","","","","26.240000","-0.760000","-1.290000","26.060000","25.820000","0.680000","1.620000","25.430000","29.450000","24.700000","29.450000","25.970000","129.960000","81.560000","132.290000","122.980000","119.530000","34.740000","132.290000","4.318571","8.000000","60.220000","29.960000","2.740933","-0.017613","0.593428","-0.017613","0.056757","0.087258","1.158087","3.337784","90.000000","88.414846","57.474252","88.414846","3.916032","4.171104","956.825336","917.472572","76.300926","1.717197","86.468383","16.424163","76.575769","69.674262","34.611469","44.594095","-0.017613","-0.017613","0.593428","2.740933","2.740933","22.698028","0.593428","48.949708","88.414846","0.087258","0.056757","0.144016","48.296428","33.029412","62.575724","50.400278","65.955988","49.558230","62.998412","79.678191","73.296862","<1B USD"
"BC PRA","BC-A","BC","","BB","11.500000","06/29/2025","10/15/2023","10/15/2048","0.400000","6.50%","26.220000","22.500000","65.69","Consumercyclical","","39.000000","","","","","","23.150000","0.650000","-3.070000","24.120000","24.520000","-4.040000","-5.580000","22.580000","25.430000","22.090000","26.390000","22.920000","52.940000","41.000000","87.650000","81.130000","64.690000","41.000000","117.620000","3.477629","11.500000","63.010000","27.420000","0.291220","-0.549906","0.291220","-0.396007","-0.347467","-0.181635","-0.159816","0.930708","33.297561","40.508417","33.297561","54.359384","-8.930937","-3.043310","357.243176","394.485847","48.079065","56.568311","73.073781","70.439976","42.084913","43.812803","13.549279","19.744161","-0.396007","-0.549906","0.291220","0.291220","0.291220","11.254577","0.291220","28.327071","47.433900","-0.181635","-0.347467","-0.529103","46.194072","53.411765","49.592685","51.128492","66.894512","48.195902","61.294111","36.643422","50.524717","<1B USD"
"BC PRC","BC-C","BC","","BB","11.500000","06/29/2025","4/15/2024","4/15/2049","0.390000","6.38%","25.990000","22.330000","65.69","Consumercyclical","","39.000000","","","","","","22.880000","0.550000","-3.110000","23.830000","24.400000","-4.000000","-6.220000","22.000000","25.500000","21.760000","25.990000","22.660000","52.940000","41.000000","87.650000","81.130000","64.690000","41.000000","117.620000","3.477629","11.500000","63.010000","27.420000","0.291220","-0.549906","0.291220","-0.396007","-0.347467","-0.181635","-0.159816","0.930708","33.297561","40.508417","33.297561","54.359384","-8.930937","-3.043310","357.243176","394.485847","48.079065","56.568311","73.073781","70.439976","42.084913","43.812803","13.549279","19.744161","-0.396007","-0.549906","0.291220","0.291220","0.291220","11.254577","0.291220","28.327071","47.433900","-0.181635","-0.347467","-0.529103","46.194072","53.411765","49.592685","51.128492","66.894512","48.195902","61.294111","36.643422","50.524717","<1B USD"
"BK PRK","BK-K","BK","NFF","","12.500000","06/05/2025","3/20/2030","NONE","0.410000","6.15%","","","715.58","Bank","","15.000000","","","","","","25.510000","","","","","","","24.540000","25.830000","24.540000","25.830000","25.170000","90.330000","57.180000","90.630000","78.880000","88.310000","32.650000","90.630000","64.638341","12.500000","46.490000","29.070000","1.766616","-0.003310","0.579748","-0.003310","0.145157","0.022874","0.942998","2.107327","90.000000","89.702085","56.379853","89.702085","6.334921","2.443672","858.970450","650.130619","70.660943","1.707151","86.022387","16.178733","85.915568","63.481946","31.174011","31.891229","-0.003310","-0.003310","0.579748","1.766616","1.766616","18.146659","0.579748","48.016190","89.702085","0.022874","0.145157","0.168031","79.342135","59.235294","80.465367","46.470653","60.891479","49.089281","62.411747","87.780981","67.844257","<1B USD"
"BML PRG","BML-G","BAC","FLR","","11.000000","05/15/2025","11/28/2009","NONE","0.330000","3.00%","","","7537.21","Bank","","84.000000","","","","","","20.750000","","","22.220000","22.520000","-6.620000","-7.860000","20.250000","23.500000","19.490000","23.680000","20.730000","44.690000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","336.837915","11.000000","34.690000","19.670000","0.995980","-0.108162","0.351785","-0.070507","-0.038097","-0.028689","0.288268","1.271988","89.678428","80.265416","38.142771","83.654326","1.320530","1.060228","561.099483","468.635996","63.352230","98.654051","76.578161","17.298711","66.554029","58.522725","20.710366","23.267436","-0.070507","-0.108162","0.351785","0.995980","0.995980","14.546757","0.351785","32.460019","81.959871","-0.028689","-0.038097","-0.066787","92.280632","50.500000","80.512592","42.516686","55.795597","43.511082","55.433300","70.983780","63.477446","<1B USD"
"BML PRH","BML-H","BAC","FLR","","11.000000","05/15/2025","11/28/2009","NONE","0.320000","3.00%","","","7537.21","Bank","","84.000000","","","","","","20.800000","","","22.130000","22.370000","-6.010000","-7.000000","20.090000","23.450000","18.950000","23.450000","20.780000","44.690000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","336.837915","11.000000","34.690000","19.670000","0.995980","-0.108162","0.351785","-0.070507","-0.038097","-0.028689","0.288268","1.271988","89.678428","80.265416","38.142771","83.654326","1.320530","1.060228","561.099483","468.635996","63.352230","98.654051","76.578161","17.298711","66.554029","58.522725","20.710366","23.267436","-0.070507","-0.108162","0.351785","0.995980","0.995980","14.546757","0.351785","32.460019","81.959871","-0.028689","-0.038097","-0.066787","92.280632","50.500000","80.512592","42.516686","55.795597","43.511082","55.433300","70.983780","63.477446","<1B USD"
"BML PRJ","BML-J","BAC","FLR","","11.000000","05/15/2025","11/21/2010","NONE","0.330000","4.00%","","","7537.21","Bank","","84.000000","","","","","","22.050000","","","22.910000","23.200000","-3.750000","-4.950000","20.700000","24.690000","20.000000","24.690000","22.030000","44.690000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","336.837915","11.000000","34.690000","19.670000","0.995980","-0.108162","0.351785","-0.070507","-0.038097","-0.028689","0.288268","1.271988","89.678428","80.265416","38.142771","83.654326","1.320530","1.060228","561.099483","468.635996","63.352230","98.654051","76.578161","17.298711","66.554029","58.522725","20.710366","23.267436","-0.070507","-0.108162","0.351785","0.995980","0.995980","14.546757","0.351785","32.460019","81.959871","-0.028689","-0.038097","-0.066787","92.280632","50.500000","80.512592","42.516686","55.795597","43.511082","55.433300","70.983780","63.477446","<1B USD"
"BML PRL","BML-L","BAC","FLR","","11.000000","07/01/2025","5/21/2010","NONE","0.320000","4.00%","","","7537.21","Bank","","41.000000","","","","","","21.060000","","","22.650000","23.020000","-7.010000","-8.520000","19.800000","24.770000","19.310000","24.770000","20.890000","44.690000","33.060000","48.080000","46.460000","46.010000","22.390000","50.110000","336.837915","11.000000","34.690000","19.670000","0.995980","-0.108162","0.351785","-0.070507","-0.038097","-0.028689","0.288268","1.271988","89.678428","80.265416","38.142771","83.654326","1.320530","1.060228","561.099483","468.635996","63.352230","98.654051","76.578161","17.298711","66.554029","58.522725","20.710366","23.267436","-0.070507","-0.108162","0.351785","0.995980","0.995980","14.546757","0.351785","32.460019","81.959871","-0.028689","-0.038097","-0.066787","92.280632","50.500000","80.512592","42.516686","55.795597","43.511082","55.433300","70.983780","63.477446","<1B USD"
"BOH PRB","BOH-B","BOH","","","9.500000","07/14/2025","8/1/2029","NONE","0.500000","8.00%","","","39.66","Regionalbank","","54.000000","","","","","","25.620000","","","","","","","24.810000","27.130000","24.810000","27.130000","25.420000","69.830000","54.500000","82.700000","77.950000","73.160000","30.830000","99.100000","2.769458","9.500000","90.510000","53.960000","1.265002","-0.295358","0.281284","-0.155623","-0.104169","-0.045517","-0.228483","0.294107","90.000000","63.417760","32.502752","75.993954","-0.487398","0.608753","407.503681","256.171260","66.392772","88.492955","72.434924","93.047302","59.573264","56.904327","15.314835","13.172085","-0.155623","-0.295358","0.281284","1.265002","1.265002","15.803448","0.281284","27.649102","69.705857","-0.045517","-0.104169","-0.149686","44.423645","41.764706","54.954623","57.357899","74.922986","59.713480","75.702850","64.927582","62.052376","<1B USD"
"BPOPM","BPOPM","BPOP","","TP","7.000000","05/15/2025","12/1/2009","12/1/2034","0.130000","6.13%","27.200000","24.510000","69.37","Regionalbank","","84.000000","","","","","","25.590000","1.080000","-1.610000","25.520000","25.520000","0.290000","0.280000","24.890000","26.110000","24.380000","26.250000","25.580000","105.290000","78.230000","106.810000","98.040000","105.320000","34.050000","106.810000","7.303967","7.000000","56.070000","26.400000","2.092217","-0.014231","0.345903","-0.014231","0.073949","-0.000285","0.877831","2.988258","90.000000","88.719221","37.672248","88.719221","4.386463","1.822322","829.322517","841.530843","72.829983","1.714834","76.263703","16.366488","78.392192","61.254597","30.132535","40.985691","-0.014231","-0.014231","0.345903","2.092217","2.092217","19.667656","0.345903","32.058665","88.719221","-0.000285","0.073949","0.073665","54.607934","27.205882","64.000344","49.276269","64.507363","47.627226","60.582685","81.254038","65.882978","<1B USD"
"C PRN","C-N","C","","","10.000000","07/25/2025","10/30/2015","10/30/2040","0.680000","7.88%","","","1868.19","Bank","","65.000000","","","","","","29.900000","","","30.150000","29.940000","-0.830000","-0.130000","29.110000","31.340000","27.820000","31.340000","29.710000","76.130000","53.510000","84.740000","68.950000","83.940000","38.170000","84.740000","142.225305","10.000000","78.480000","38.060000","0.994498","-0.101605","0.422725","-0.101605","0.104133","-0.093043","-0.029944","1.000263","89.559864","80.855558","43.817978","80.855558","5.212388","-0.666367","416.328647","409.598149","63.333340","99.377741","80.024126","100.000000","81.581250","52.333413","15.624840","20.462228","-0.101605","-0.101605","0.422725","0.994498","0.994498","14.539834","0.422725","37.300952","80.855558","-0.093043","0.104133","0.011091","87.111265","44.676471","76.868022","54.821367","71.653897","53.464668","67.885451","84.020721","58.027486","<1B USD"
"CCIA","CCIA","CCIF","","Term","8.000000","05/19/2025","10/31/2025","10/31/2028","0.180000","8.75%","","","15.39","Cef","","88.000000","","","","","","25.490000","","","25.820000","25.810000","-1.290000","-1.240000","25.000000","27.790000","24.100000","27.790000","25.490000","6.640000","5.950000","8.800000","8.220000","7.740000","5.950000","10.950000","0.102190","8.000000","","","0.115966","-0.393607","0.115966","-0.245455","-0.192214","-0.142119","","","19.277311","54.575342","19.277311","67.909091","-2.896566","-1.983080","","","2.775762","76.170863","3.718531","92.460163","50.270996","47.613401","","","-0.245455","-0.393607","0.115966","0.115966","0.115966","10.435910","0.115966","16.367844","61.242217","-0.142119","-0.192214","-0.334333","35.510950","33.029412","46.176884","0.000000","1.000000","0.000000","1.000000","56.857353","53.871309","<1B USD"
"CFG PRH","CFG-H","CFG","","","10.500000","06/20/2025","7/6/2029","NONE","0.460000","7.38%","","","433.40","Regionalbank","","30.000000","","","","","","26.370000","","","","","","","24.950000","27.690000","24.950000","27.690000","26.060000","41.580000","32.600000","49.250000","46.770000","47.390000","20.970000","57.000000","18.020772","10.500000","38.490000","17.520000","0.982833","-0.270526","0.275460","-0.155736","-0.110969","-0.122600","0.080281","1.373288","88.626609","65.652632","32.036810","75.983756","-0.673445","-1.459382","466.475482","490.645473","63.183684","91.607295","72.050623","93.032718","58.854899","49.490699","17.386403","24.313226","-0.155736","-0.270526","0.275460","0.982833","0.982833","14.485339","0.275460","27.251654","70.818194","-0.122600","-0.110969","-0.233568","63.408828","47.588235","63.990731","43.859497","57.526216","42.039180","53.591919","64.304361","55.524352","<1B USD"
"CGBDL","CGBDL","CGBD","","","8.000000","05/15/2025","","","0.510000","","","","72.90","Assetmanagement","","84.000000","","","","","","25.280000","","","25.730000","25.660000","-1.740000","-1.490000","25.050000","26.660000","25.050000","26.660000","25.250000","14.390000","13.120000","18.740000","16.670000","17.960000","7.770000","18.740000","1.049031","8.000000","13.960000","5.720000","0.851995","-0.232124","0.096799","-0.232124","-0.136773","-0.198775","0.030802","1.515734","78.159588","69.108858","17.743902","69.108858","-1.379522","-3.503164","443.965246","521.594921","61.375079","96.423618","3.160129","94.409954","56.128599","42.164368","16.595661","25.783802","-0.232124","-0.232124","0.096799","0.851995","0.851995","13.874151","0.096799","15.059852","69.108858","-0.198775","-0.136773","-0.335548","40.122577","33.029412","51.279408","33.563077","44.256167","31.921208","40.934118","61.939146","49.073198","<1B USD"
"CHMI PRA","CHMI-A","CHMI","","","8.000000","06/27/2025","8/17/2022","NONE","0.510000","8.20%","22.650000","19.600000","32.66","Reit","","37.000000","","","","","","21.260000","1.660000","-1.390000","21.840000","22.730000","-2.660000","-6.460000","19.200000","24.400000","17.750000","25.000000","20.960000","3.050000","2.340000","3.990000","2.540000","3.630000","2.340000","11.040000","0.099613","8.000000","15.780000","5.860000","0.303419","-0.723732","0.303419","-0.235589","0.200787","-0.159780","-0.806717","-0.479522","34.273504","24.864130","34.273504","68.796992","7.857129","-2.456917","78.667828","110.105614","48.573767","34.767674","73.831125","93.903128","91.793112","45.914840","3.763452","6.231715","-0.235589","-0.723732","0.303419","0.303419","0.303419","11.311565","0.303419","29.159547","46.830561","-0.159780","0.200787","0.041008","35.498065","33.029412","40.118964","34.490921","45.451974","32.068745","41.118690","92.880074","52.375652","<1B USD"
